t,q_ll4_kne_pit,tau_ll4_kne_pit,q,tau
16.62,-0.890027639,30.72754135,-0.895563943,-29.32739312
16.624,-0.890362683,27.70525417,-0.901412874,-28.59003623
16.628,-0.890932648,21.36761426,-0.908318353,-23.40755478
16.632,-0.891675095,16.92866894,-0.916194101,-17.54405144
16.636,-0.89253431,12.81992591,-0.924909658,-11.1248681
16.64,-0.893471526,10.31678645,-0.934312689,-5.916417418
16.644,-0.894447559,12.28264878,-0.944284005,-5.928924069
16.648,-0.895433355,15.0381494,-0.954762888,-7.783064344
16.652,-0.896422269,18.23815362,-0.965721678,-10.93711215
16.656,-0.897400442,19.91389903,-0.977147268,-12.86707105
16.66,-0.898391451,19.76970704,-0.989022246,-12.73635099
16.664,-0.899394535,19.58326717,-1.00131894,-12.35178293
16.668,-0.900464985,19.40552287,-1.014002623,-11.84842918
16.672,-0.901653996,19.27271423,-1.027034904,-11.30557722
16.676,-0.902964059,19.13473932,-1.040379297,-10.73453378
16.68,-0.90439934,19.00874729,-1.054000287,-10.16042217
16.684,-0.905962145,18.88622414,-1.067863194,-9.583736831
16.688,-0.907654937,18.7625346,-1.081934403,-9.007615364
16.692,-0.909479955,18.63343687,-1.09618164,-8.43345987
16.696,-0.911494373,18.49486625,-1.110570974,-7.86171596
16.7,-0.913848696,18.3202357,-1.125063394,-7.294123691
16.704,-0.916416886,18.0788534,-1.139638523,-6.706498048
16.708,-0.919108382,17.8239108,-1.154277268,-6.158708466
16.712,-0.921882362,17.62224305,-1.168958985,-5.624664687
16.716,-0.924730394,17.45595754,-1.183661071,-5.08588752
16.72,-0.927647859,17.33330972,-1.198360262,-4.533145333
16.724,-0.930608424,17.21695126,-1.21303446,-3.958982558
16.728,-0.933606966,17.09707013,-1.227661486,-3.368216321
16.732,-0.936637767,16.97401105,-1.242218692,-2.76835212
16.736,-0.939704495,16.85677818,-1.256684308,-2.164944334
16.74,-0.942815598,16.72080442,-1.271037021,-1.553364329
16.744,-0.945989385,16.57367913,-1.285255268,-0.936744166
16.748,-0.949229543,16.41436464,-1.299318628,-0.313188677
16.752,-0.952527595,16.24636119,-1.313208084,0.314805963
16.756,-0.955868721,16.07689583,-1.326905392,0.946481478
16.76,-0.959236796,15.89495663,-1.340392771,1.583581831
16.764,-0.962614869,15.70443133,-1.353652947,2.225716429
16.768,-0.965985133,15.50530486,-1.366669006,2.873556266
16.772,-0.969328741,15.393221,-1.379423963,3.5253201
16.776,-0.972625894,15.44339504,-1.391900028,4.182727864
16.78,-0.975859403,15.48165101,-1.404078484,4.853604876
16.784,-0.979017289,15.67804274,-1.415941701,5.326216153
16.788,-0.982094131,16.38783935,-1.427479869,5.028558546
16.792,-0.985095399,16.96901909,-1.43869194,4.643679123
16.796,-0.988063144,17.44547531,-1.449578092,4.221458676
16.8,-0.991095837,17.8370513,-1.460135747,3.793900017
16.804,-0.994151476,18.14133234,-1.470370844,3.383703104
16.808,-0.997204681,18.41480639,-1.480289497,2.963082427
16.812,-1.000252184,18.66517955,-1.489896749,2.548043326
16.816,-1.003307034,18.98081992,-1.499197193,1.723328043
16.82,-1.006388008,19.26542423,-1.50819573,0.97000063
16.824,-1.009503543,19.55004639,-1.516897935,0.36922628
16.828,-1.012645182,20.19201489,-1.525308416,-0.067545916
16.832,-1.015785993,21.11276092,-1.533429102,-0.32330002
16.836,-1.018913798,22.14029703,-1.541259,-0.39019411
16.84,-1.022020503,23.18042899,-1.54879486,-0.278589819
16.844,-1.025121127,24.30780633,-1.556030312,-0.142199511
16.848,-1.028251562,25.75062618,-1.562956787,-0.351491558
16.852,-1.031405729,27.32017135,-1.569568245,-0.633922521
16.856,-1.034576005,28.95295518,-1.575858771,-0.957308067
16.86,-1.037759675,30.62350386,-1.581822334,-1.296930846
16.864,-1.040955774,32.3127807,-1.587453031,-1.645874523
16.868,-1.04416173,34.01231087,-1.592745354,-2.001930579
16.872,-1.04737229,35.71733456,-1.597694285,-2.363629571
16.876,-1.05058027,37.42673646,-1.602295265,-2.725780301
16.88,-1.053777689,39.12876012,-1.606544118,-3.077510329
16.884,-1.056956654,40.82821104,-1.610436982,-3.430197121
16.888,-1.060109957,42.52609816,-1.613970272,-3.784765631
16.892,-1.063231296,44.21793845,-1.61714068,-4.140810372
16.896,-1.066315042,45.90279819,-1.619945215,-4.499285795
16.9,-1.069355845,47.58545086,-1.62238122,-4.860962193
16.904,-1.072348505,49.26833333,-1.624446324,-5.22420351
16.908,-1.075287926,50.94189437,-1.626138487,-5.590371221
16.912,-1.078169021,52.60130589,-1.627456096,-5.960756207
16.916,-1.080986627,54.24085734,-1.628398026,-6.335834998
16.92,-1.083735388,55.85725727,-1.628963652,-6.715642284
16.924,-1.0864098,57.44113698,-1.629152874,-7.098187725
16.928,-1.089004099,58.99904435,-1.628966115,-7.485553248
16.932,-1.091511932,60.40897583,-1.628404289,-7.870371652
16.936,-1.093931107,60.61407963,-1.62746167,-7.047502693
16.94,-1.096258412,60.49838275,-1.626122737,-5.90453929
16.944,-1.098485153,60.96138613,-1.624372635,-5.326512747
16.948,-1.100601512,62.06700284,-1.62220371,-5.389291393
16.952,-1.102599099,63.86125019,-1.619616756,-6.129877859
16.956,-1.104469604,65.68739253,-1.616621735,-7.521367848
16.96,-1.106208658,67.93338292,-1.613237854,-9.566696089
16.964,-1.107815877,70.64201187,-1.609493278,-12.2078583
16.968,-1.10929928,71.63270458,-1.605409857,-12.84747167
16.972,-1.110660751,72.5412001,-1.600995659,-13.28658267
16.976,-1.111894566,73.42716137,-1.596255978,-13.63352672
16.98,-1.112995206,74.43133262,-1.591194578,-13.96429827
16.984,-1.113957537,75.07185919,-1.585814279,-14.27456828
16.988,-1.114779529,75.66097123,-1.580117459,-14.5843552
16.992,-1.115460478,76.21612897,-1.574106759,-14.89439527
16.996,-1.115998357,76.74486646,-1.567785098,-15.20530248
17,-1.116388346,77.37041205,-1.561155243,-15.51217572
17.004,-1.116626306,77.94265446,-1.554219457,-15.81600279
17.008,-1.116710258,78.47809262,-1.546979827,-16.11619256
17.012,-1.116638316,78.9830543,-1.539438398,-16.41304165
17.016,-1.116408351,79.46224505,-1.531597156,-16.70772821
17.02,-1.116019725,81.15574341,-1.523457382,-18.44588003
17.024,-1.115468407,82.87461008,-1.515022434,-20.16289789
17.028,-1.114745401,83.90716762,-1.506300235,-21.16312767
17.032,-1.113845707,84.16907317,-1.497301576,-21.44412137
17.036,-1.112770251,83.59464115,-1.488039477,-20.95650164
17.04,-1.111524039,82.13779141,-1.47852918,-19.69496131
17.044,-1.110115045,79.80716039,-1.468788201,-17.69501273
17.048,-1.10855404,76.65532075,-1.458836066,-15.02711703
17.052,-1.10685679,75.34988081,-1.448693282,-14.78571927
17.056,-1.105038263,74.23207154,-1.438380085,-14.6962834
17.06,-1.103103773,73.22485832,-1.427915624,-14.68436974
17.064,-1.101056463,72.29111732,-1.41731819,-14.67945201
17.068,-1.098900835,71.41136857,-1.40660543,-14.67471419
17.072,-1.096642994,70.56903784,-1.395794601,-14.66824884
17.076,-1.094289907,69.75923889,-1.384902784,-14.66034273
17.08,-1.091848843,68.97572617,-1.373947023,-14.65152465
17.084,-1.089327224,68.21526182,-1.362944416,-14.64244787
17.088,-1.086732682,67.47536748,-1.351912169,-14.63358065
17.092,-1.08407249,66.76110355,-1.340867567,-14.62479483
17.096,-1.081352619,65.86170266,-1.329827827,-14.6062512
17.1,-1.078578905,64.67919697,-1.318810009,-14.57595529
17.104,-1.075759272,63.36826365,-1.307831275,-14.54413813
17.108,-1.072902774,62.01403014,-1.29690939,-14.5459647
17.112,-1.070017186,60.61987589,-1.286062941,-14.54156763
17.116,-1.067108522,59.19616216,-1.275311261,-14.52850031
17.12,-1.06418209,57.75168193,-1.264674333,-14.50765144
17.124,-1.061243378,56.2946502,-1.254172715,-14.48080496
17.128,-1.058298331,54.82856774,-1.243827501,-14.44966632
17.132,-1.055353279,53.35654105,-1.233660302,-14.41634147
17.136,-1.052414807,51.88962423,-1.223693249,-14.39071958
17.14,-1.04948967,50.44984467,-1.21394904,-14.39269932
17.144,-1.046584455,49.02751679,-1.204450942,-14.40284145
17.148,-1.043705431,47.60937698,-1.195222724,-14.41923765
17.152,-1.040858748,46.18948411,-1.186288636,-14.44154013
17.156,-1.038050489,44.77173809,-1.177673404,-14.47036403
17.16,-1.035286592,43.35546949,-1.169402218,-14.50600765
17.164,-1.032572838,41.94061873,-1.161500715,-14.54876191
17.168,-1.029914897,40.52764097,-1.153994944,-14.59891841
17.172,-1.027318396,39.11731641,-1.146911322,-14.65674896
17.176,-1.02478899,37.71032383,-1.140276584,-14.72247475
17.18,-1.022332416,36.30689889,-1.134117715,-14.79622053
17.184,-1.019954571,34.90781803,-1.128461881,-14.87815203
17.188,-1.017976976,28.09378784,-1.122957715,-0.504111663
17.192,-1.016214867,33.22288403,-1.117185625,-0.016473961
17.196,-1.014275121,35.99929299,-1.11110707,0.174925798
17.2,-1.012184783,37.78095083,-1.10468342,0.307835793
17.204,-1.010073129,38.9808601,-1.097880524,0.403081752
17.208,-1.008034925,39.67855941,-1.090667787,0.695376782
17.212,-1.006148063,39.82955624,-1.083007163,1.369542011
17.216,-1.004439072,39.62572365,-1.074856875,2.209495151
17.22,-1.002863152,39.18476533,-1.066174462,3.134621911
17.224,-1.001433034,38.64222761,-1.056912212,4.132973112
17.228,-1.000096621,38.01129995,-1.04702515,5.130397166
17.232,-0.998759275,37.33032075,-1.036468299,6.131332411
17.236,-0.997362182,36.64095146,-1.025194766,7.155724644
17.24,-0.995887028,35.94727147,-1.013153243,8.224981247
17.244,-0.9943437,35.2979513,-1.000288316,9.304478481
17.248,-0.992753361,34.7009387,-0.986542586,10.38655959
17.252,-0.991136349,34.1443197,-0.971857441,11.47534554
17.256,-0.989506773,33.62454755,-0.956173046,12.56495964
17.26,-0.987855124,33.14305631,-0.939784072,13.64753295
17.264,-0.985758296,32.61457169,-0.929949977,14.80062492
17.268,-0.982869726,32.09815046,-0.928563038,16.00355503
17.272,-0.979400466,32.28979391,-0.929663637,15.10222353
17.276,-0.975569343,29.78877233,-0.931010196,10.99560373
17.28,-0.971591783,28.65545268,-0.93176897,4.44810464
17.284,-0.967632187,27.44701333,-0.931767914,1.484256734
17.288,-0.963797328,26.17106137,-0.931041238,1.235987556
17.292,-0.960127033,25.09569133,-0.929609092,1.90309521
17.296,-0.956597936,24.23513472,-0.927609632,3.074574555
17.3,-0.953148753,23.43895973,-0.925301558,4.467731644
17.304,-0.949718878,22.49264589,-0.922875361,5.99732946
17.308,-0.946268365,21.38245473,-0.920407254,7.346705504
17.312,-0.942781869,20.19536199,-0.917883478,8.471778081
17.316,-0.939264775,19.0512585,-0.915234096,9.365649359
17.32,-0.935734889,17.88473166,-0.912369592,10.20750905
17.324,-0.932212607,16.92051506,-0.909210479,10.93345293
17.328,-0.928839118,16.00766549,-0.905692799,11.84086311
17.332,-0.925818276,15.05531111,-0.901766354,12.90204845
17.336,-0.923101408,14.05497919,-0.897415581,14.05368495
17.34,-0.920498345,12.97361535,-0.893497073,15.21095181
17.344,-0.917786071,12.03471961,-0.891891113,16.24051102
17.348,-0.914951218,10.94842248,-0.891828232,16.99187797
17.352,-0.912040782,10.58693297,-0.89221956,15.86716292
17.356,-0.909093909,10.31001712,-0.892306107,14.83658733
17.36,-0.906146347,9.938881471,-0.891855685,14.38964797
17.364,-0.903219105,9.583814031,-0.890967276,14.97397384
17.368,-0.900314378,9.177323851,-0.889828084,16.14926335
17.372,-0.897429471,8.705556364,-0.888572204,17.28447909
17.376,-0.894682738,8.190072119,-0.887230304,18.3053652
17.38,-0.892124682,7.70080267,-0.885763714,19.16611684
17.384,-0.889683651,7.16601373,-0.884117886,19.96016667
17.388,-0.887333446,6.50491559,-0.882242728,20.83289064
17.392,-0.88508031,5.819780351,-0.880272087,21.71888889
17.396,-0.882910637,5.054081998,-0.878620885,22.70551032
17.4,-0.880796907,4.196211796,-0.877327234,23.89077589
17.404,-0.878677592,3.492700013,-0.876540827,24.60409056
17.408,-0.876522152,2.832609101,-0.87601337,24.96451395
17.412,-0.874327893,2.058217117,-0.875531441,25.05987204
17.416,-0.872107852,1.160373931,-0.875034759,25.24071848
17.42,-0.869873697,1.206351481,-0.874536359,24.47030326
17.424,-0.867628064,1.204898605,-0.874069959,24.00306559
17.428,-0.865372928,1.205858106,-0.873653844,23.72831725
17.432,-0.863497394,-20.32150555,-0.872848571,56.70010274
17.436,-0.86233248,-22.20567433,-0.871681679,50.08947011
17.44,-0.861981127,-22.57676044,-0.870613226,41.88765143
17.444,-0.862535679,-22.44153753,-0.869783102,34.75987941
17.448,-0.864056106,-22.02283157,-0.869176239,29.04015191
17.452,-0.866595719,-24.82163201,-0.868739679,28.92087338
17.456,-0.870211618,-28.05225792,-0.868506249,30.19476265
17.46,-0.874946043,-30.00293714,-0.868531458,30.25876321
17.464,-0.880816372,-29.68390444,-0.868815848,27.72769738
17.468,-0.887796709,-24.61516031,-0.869330948,20.88615097
17.472,-0.895805909,-18.87482314,-0.870032042,16.33707901
17.476,-0.904716711,-12.51824581,-0.870872969,12.07964981
17.48,-0.914366997,-5.899946909,-0.871813222,8.257583273
17.484,-0.924620313,-5.743207824,-0.87279371,10.24572042
17.488,-0.935406771,-7.613982384,-0.873778409,13.16625759
17.492,-0.946693249,-10.92275847,-0.874774622,16.62887799
17.496,-0.958464055,-12.95546621,-0.875802048,18.47083259
17.5,-0.970699169,-12.8150026,-0.876869643,18.34104371
17.504,-0.983368482,-12.42149201,-0.877979855,18.15101105
17.508,-0.996436549,-11.91073646,-0.879147873,17.97090118
17.512,-1.009865083,-11.36140352,-0.880401416,17.83152816
17.516,-1.023615002,-10.79180132,-0.881770506,17.71727365
17.52,-1.037647769,-10.21125432,-0.883279346,17.61402244
17.524,-1.051926165,-9.625253953,-0.884943075,17.51188222
17.528,-1.066414663,-9.037612237,-0.886768326,17.40499567
17.532,-1.081072983,-8.450780196,-0.888862513,17.28969501
17.536,-1.095862447,-7.866701603,-0.891305731,17.1506004
17.54,-1.110761922,-7.258756822,-0.893959918,16.89653228
17.544,-1.125750396,-6.704564345,-0.896745482,16.67635641
17.548,-1.140805376,-6.166726507,-0.899626821,16.53542552
17.552,-1.15590203,-5.624212708,-0.902602626,16.43578634
17.556,-1.171015742,-5.066664166,-0.905667709,16.35669392
17.56,-1.186123303,-4.489916627,-0.908803084,16.27504651
17.564,-1.201201861,-3.89930134,-0.911955364,16.20359855
17.568,-1.216226899,-3.296963386,-0.915124246,16.12253351
17.572,-1.231172793,-2.68820436,-0.918351705,16.02380599
17.576,-1.246017708,-2.067521979,-0.921637997,15.89509395
17.58,-1.260739965,-1.448466324,-0.924991291,15.75582354
17.584,-1.275318494,-0.825916264,-0.928418945,15.61056225
17.588,-1.289733444,-0.198614806,-0.931918147,15.45744722
17.592,-1.303966272,0.432102931,-0.935475019,15.30048053
17.596,-1.317999171,1.067528994,-0.939072678,15.13195051
17.6,-1.331815004,1.707684276,-0.942692151,14.95274038
17.604,-1.345397095,2.35297389,-0.946313658,14.76442191
17.608,-1.358728606,3.000249616,-0.949916297,14.71982048
17.612,-1.371791896,3.656594882,-0.953479194,14.76796629
17.616,-1.384568624,4.324378222,-0.956984939,14.82115036
17.62,-1.397039965,5.000969913,-0.960420629,14.87690311
17.624,-1.409187939,5.519293635,-0.963777622,15.05375541
17.628,-1.421002327,5.218898587,-0.967053061,15.79751324
17.632,-1.432478037,4.827820438,-0.970323253,16.40727651
17.636,-1.443614097,4.397267943,-0.973629823,16.90712616
17.64,-1.454416743,3.970806326,-0.976933294,17.27460833
17.644,-1.464891927,3.534219539,-0.980218969,17.5916762
17.648,-1.475044979,3.102698527,-0.983487843,17.87577286
17.652,-1.484880361,2.680720441,-0.986753836,18.13350647
17.656,-1.494402625,1.993682205,-0.990043482,18.42853304
17.66,-1.503617809,1.221258073,-0.993354586,18.72795703
17.664,-1.512532081,0.572874135,-0.996668318,19.07464476
17.668,-1.521149669,0.076835553,-0.999976189,19.88587728
17.672,-1.529471952,-0.23363336,-1.003269727,20.88063302
17.676,-1.537497703,-0.359018229,-1.006542231,21.95417501
17.68,-1.545223466,-0.293153736,-1.009791281,23.02611793
17.684,-1.55264157,-0.06557466,-1.013053059,24.06942951
17.688,-1.559744434,-0.272921144,-1.016351721,25.48060781
17.692,-1.566526669,-0.565474597,-1.019677363,27.0179116
17.696,-1.572982969,-0.903464491,-1.023021275,28.61903643
17.7,-1.579107966,-1.257636397,-1.026378986,30.25958888
17.704,-1.584896415,-1.620929028,-1.029747221,31.9335353
17.708,-1.590343357,-1.989475972,-1.033121233,33.62845176
17.712,-1.595444168,-2.341354306,-1.036494375,35.31566129
17.716,-1.600194525,-2.693286349,-1.039858949,37.01257441
17.72,-1.604590363,-3.046482801,-1.0432072,38.71595985
17.724,-1.608627834,-3.401744363,-1.046531956,40.42433791
17.728,-1.612303309,-3.75910403,-1.049826905,42.13315644
17.732,-1.615613426,-4.11886231,-1.053086448,43.8383922
17.736,-1.618555138,-4.481614973,-1.056305344,45.53806616
17.74,-1.621125758,-4.847467365,-1.059478458,47.22841853
17.744,-1.623322945,-5.215903418,-1.062600748,48.92394418
17.748,-1.625144721,-5.587090891,-1.065667073,50.61065728
17.752,-1.626589531,-5.961990962,-1.068672126,52.27731203
17.756,-1.627656297,-6.341311406,-1.071610681,53.92785672
17.76,-1.628344458,-6.724656417,-1.0744776,55.55513902
17.764,-1.628653972,-7.112426892,-1.077267625,57.15696423
17.768,-1.62858532,-7.501256294,-1.079975077,58.65295292
17.772,-1.628139428,-7.893656181,-1.082594102,60.10017448
17.776,-1.62731395,-7.663995974,-1.085121193,60.94577635
17.78,-1.626096499,-6.369811145,-1.087554778,60.69789021
17.784,-1.624470512,-5.615498913,-1.089887678,60.99818593
17.788,-1.622426121,-5.489651186,-1.092109882,61.93625721
17.792,-1.619961663,-6.040459572,-1.094213117,63.5521005
17.796,-1.617084578,-7.25179519,-1.096189214,65.22813734
17.8,-1.613811631,-9.133593001,-1.098033532,67.35942244
17.804,-1.610168756,-11.63421896,-1.09974491,69.96587266
17.808,-1.606179715,-12.84109891,-1.101329226,71.47446773
17.812,-1.601856165,-13.34404866,-1.102791909,72.47115358
17.816,-1.59720393,-13.72287042,-1.104126094,73.48271599
17.82,-1.592227125,-14.05734172,-1.105320263,74.42355516
17.824,-1.586928855,-14.37226468,-1.106366784,75.04658376
17.828,-1.581311476,-14.68659869,-1.107269773,75.62442194
17.832,-1.575377638,-15.00018073,-1.108026442,76.17337947
17.836,-1.569130249,-15.31713647,-1.108637017,76.7031004
17.84,-1.562572468,-15.6343767,-1.109099287,77.21188093
17.844,-1.555707377,-15.95204076,-1.109409744,77.73657449
17.848,-1.548537483,-16.26398099,-1.109564093,78.33039936
17.852,-1.541064729,-16.56855901,-1.109559497,78.87104098
17.856,-1.533290927,-16.86969821,-1.109394712,79.37798143
17.86,-1.525217249,-18.31941712,-1.109069422,80.86115984
17.864,-1.516846948,-20.10324974,-1.10858037,82.62660611
17.868,-1.508187895,-21.15781018,-1.107919849,83.7044571
17.872,-1.49925095,-21.49639541,-1.107082644,84.01077903
17.876,-1.490049276,-21.06778598,-1.106069187,83.48061117
17.88,-1.48059823,-19.86484722,-1.104884139,82.07398795
17.884,-1.470915393,-17.91970867,-1.103535261,79.79195326
17.888,-1.461020367,-15.30139743,-1.102033148,76.68422402
17.892,-1.450933594,-15.06657689,-1.100392974,75.42244146
17.896,-1.440675108,-14.9766775,-1.098629231,74.38093276
